,minute,fish_ACI,fish_ACI_std,fish_ADI,fish_ADI_std,fish_H,fish_H_std,fish_Hf,fish_Hf_std,fish_M,fish_M_std,fish_BI,fish_BI_std,shrimp_ACI,shrimp_ACI_std,shrimp_ADI,shrimp_ADI_std,shrimp_BI,shrimp_BI_std,shrimp_H,shrimp_H_std,shrimp_Hf,shrimp_Hf_std,shrimp_M,shrimp_M_std,full_ACI,full_ACI_std,full_ADI,full_ADI_std,full_H,full_H_std,full_Hf,full_Hf_std,full_M,full_M_std,full_BI,full_BI_std,NDSI,NDSI_std
19,narega1_230424_122930.WAV,159.283656302789,16.544410793161802,1.8385744520717098,0.1754944737925056,0.999514215673185,0.00029164076432273024,0.37915472545587886,0.04078035734337192,0.00202025851143812,0.00018431685798892463,0.9248926527865702,0.20237588409825275,178.30793587083267,12.198577557349877,2.1862573124842575,0.08345092612396908,2.0249679324552785,0.3923055101544607,0.9998412381741274,0.00013466492507808957,0.6866135529673975,0.024660142473420594,0.0034416489325644097,0.0002130938189194422,177.67846280714426,11.787869582418972,3.2486370130378446,0.3077164575849253,0.9997537325086966,0.00019686972468383157,0.6725904235434987,0.07404264861026158,0.004554296112700337,0.0003343017714713325,2.950845129892733,0.4494058982240486,0.26739352301019526,0.29806137617098216
20,narega1_230424_122825.WAV,154.73899668165947,15.759886544119086,1.9268106632118975,0.2106349609716659,0.9994473625749806,0.00039574570471511284,0.38458481264839756,0.05593498522474949,0.0019240785424246363,0.00013786232019924536,0.8325940937090673,0.2246656249071667,175.7886316773072,13.89619830351198,2.208477422615185,0.0698124464751371,2.0582976519657525,0.5232097527667642,0.9998364701272918,0.00011092852177375515,0.6880949420614416,0.028085786776661337,0.0034341512657093563,0.00019530459957751897,175.62096308724117,13.54990433819496,3.3356481573660584,0.3548992538465691,0.9997511532303401,0.00016790104015197918,0.6783146415888384,0.09342705219465189,0.004429136354535982,0.0002519341333531428,2.8777743152868225,0.630885091986049,0.30355389164282426,0.3151742540139312
21,narega1_230424_122720.WAV,157.47145592851035,17.552598102734326,1.9437949946345645,0.2280814725809153,0.9994626411723542,0.0003261946885227075,0.3968171605142588,0.05456467630402439,0.0019068465691181188,0.00013762615499766836,0.7961608983602302,0.21109217601851576,176.07821488746407,13.090799765494218,2.193107546818791,0.06780424871147206,2.0348256233101583,0.32481959671050925,0.9998501165760021,0.00010515174091299691,0.6889098513514722,0.032561450049333154,0.003462300901539023,0.00020535925164788602,176.22275068419702,13.532020770827083,3.3901151448037963,0.18239026622568308,0.9997891822658934,0.00013875143806582683,0.6954742145708411,0.08079325682200249,0.004391731319698369,0.0002904818892556034,2.849251744264269,0.5637933609080409,0.339824519132178,0.2711807204492488
22,narega1_230424_122615.WAV,157.3068520507944,20.266217795292597,1.9138855573559665,0.20512857235391135,0.9994824132508151,0.00040527583021550347,0.3855487301979239,0.05937749164209147,0.001888659548589468,0.00011650723796277263,0.8777238249138062,0.33530267727140883,174.93166784558542,13.959375345180733,2.1997171293650823,0.06152673673529007,2.0873631278643505,0.41497844500632747,0.9998474734279917,0.0001326207033623593,0.6872472523649248,0.02488126179443384,0.003413100504800245,0.00016749258466547238,174.14647570925388,14.50038344407414,3.2640116739525444,0.46766568093208394,0.9997821417902932,0.00018733710161074877,0.6726482508944592,0.12015422101708287,0.00433143214596493,0.0002470244479230806,2.9660785179652023,0.6411122828161933,0.273041855186562,0.40799050843009743
23,narega1_230424_122510.WAV,151.7373047792392,16.103596834803362,1.9264878902149065,0.2068067273898938,0.9993836937294381,0.0005361536389251989,0.39314547341864764,0.049944209388192176,0.0019147638120313067,0.0001568165415311747,0.8543192857495612,0.28088648719691406,174.75899674197083,15.075906176615332,2.212146984599403,0.06435140109892615,2.0342796786165334,0.46433875338265457,0.9998243433284061,0.0001387869105033193,0.6913436032208116,0.021023840224984755,0.003400658133751498,0.0001755005014024556,173.81148581914607,14.91239674314672,3.3393750889746436,0.35685210930699757,0.9997491018533415,0.00020117740354960058,0.6843140506231994,0.09306897001289614,0.004361480055554192,0.00024690899517195553,2.913991456187254,0.7376206652123224,0.29116220805421555,0.3325787341904267
24,narega1_230424_122405.WAV,157.71868362184873,20.796141050686224,1.8557677034761848,0.19245124147462753,0.9995870566546381,0.00040477954762579613,0.3819897566915668,0.06462009751926073,0.0019004183556218758,0.0002320741874252393,0.8926987921175177,0.348241255238934,178.74152280130215,14.6851858504612,2.1922695587082015,0.07184841212516435,2.1941166959064753,0.6516240049934219,0.9998481088163469,0.00011524257774592653,0.6858544304652304,0.024999290080904683,0.0035621306684631886,0.00021346697942913463,177.94998006727937,13.50665015923959,3.254599807827393,0.44657343695078516,0.9998058151604907,0.00014175560909943444,0.6600464945067122,0.12313305042996876,0.004501235199484727,0.0003754892031027396,3.1616470532404595,0.9084403707950583,0.2546095068520635,0.4319918433598289
25,narega1_230424_122300.WAV,157.99930831720013,16.78334354898131,1.9511380535232488,0.20783255214116617,0.9994750117297486,0.000320145921744165,0.4008500137802837,0.04900724013046055,0.0018719400031873613,0.00011256207693150764,0.8007804084293704,0.22315788367522205,176.2560945652394,12.17953847536521,2.186916187821304,0.07084964046562868,2.102643338992218,0.4737487809518303,0.9998564161174405,0.00012102044142921914,0.6879972975715675,0.02529174139871686,0.0034981212757080526,0.00023392526901908325,176.37272575609708,11.841993606016688,3.371765329340029,0.31109959872596427,0.9997843576240439,0.00019051122695586388,0.699261050923777,0.09081203195086221,0.004411849974027105,0.0002774387153504139,2.9146866140783514,0.5630979310991784,0.3725370394168338,0.3166696108582142
26,narega1_230424_122155.WAV,158.86941665321294,17.865034594653643,1.9880846232427043,0.2214705899986805,0.9994121992902947,0.0004950676832076889,0.4097175125727414,0.05028622418791925,0.0018604341174011723,0.00010977341861565875,0.7686390937464653,0.2734129552793116,176.85766298855745,14.208711625982255,2.2019051745122393,0.055586154669594164,1.9457106501692414,0.3677914355150908,0.9998399782083626,0.00010368419383764067,0.6939045532473755,0.024065573935282938,0.0034746923751867538,0.00018638341893220428,176.78433406400106,15.002697577069318,3.403840445795319,0.31937345034228076,0.9997887979686122,0.00015564490695093496,0.70609162926598,0.0908679021402778,0.004338974221715433,0.00022756379839387452,2.730984121776544,0.5101751288588041,0.36440333087429455,0.31834828520783703
27,narega1_230424_122050.WAV,149.0001372597132,16.1157983062969,1.9332988035670369,0.1902288239091019,0.9994904846861286,0.000308568346574178,0.40166265089142705,0.04838115527332942,0.0018680805627250177,0.00010191188749505411,0.7698016986607228,0.17523996314209905,176.15194370416958,13.66683735931925,2.2139307899306053,0.05323834128301368,2.103656812849597,0.5001494671932307,0.999830592368129,0.00011293118811687628,0.6867883971307317,0.03645675876751003,0.0034810680095181848,0.0001911157396746968,176.7101291877547,13.373251512794111,3.430768695905746,0.15975629644095424,0.9997432574334647,0.00020102261017950697,0.7070324640824805,0.05826283442220793,0.004391695405341771,0.00023012559054140817,2.9061910438922927,0.6259413850005334,0.38505568741301116,0.23475924008419208
28,narega1_230424_121945.WAV,154.97780847134567,20.288438551978444,1.9125509858843772,0.20904339668858404,0.9995389657924522,0.00031321635760794516,0.39563340045066137,0.05699972898227303,0.0018407487280959968,0.00010697404628529853,0.7983469004466051,0.20399224506465743,176.9216765178076,15.601605978217092,2.1883015032766306,0.062448363940180364,2.0435089022962343,0.46703463283940266,0.9998509458450201,0.00012019960632821126,0.6879006920875901,0.03466769017078324,0.00341491213059307,0.00016507734104880513,175.60334224283133,15.064297129152386,3.373217813676151,0.2502751088648263,0.9997834359120484,0.00018505657187617143,0.6959358460166101,0.08028368857174736,0.004284478669897017,0.00021212718381482423,2.8816348972479995,0.6713866970667652,0.38324549464132934,0.27950481649331604
29,tuare_230420_234200.WAV,156.46403064335072,13.785340483176372,1.81931103192178,0.21292554626122434,0.9990421705315392,0.0007146506555348945,0.3398267522554992,0.012991168685152543,0.051655563106665144,0.0025766351415445993,1.4934399231314106,0.15478826625843992,155.9466182781733,10.777535081081632,2.034654631643321,0.03733091499044062,4.337750208117731,0.383903570221909,0.9997986298039033,7.20784192141617e-05,0.646688142067258,0.007204975762576849,0.1359906259808583,0.005984656228475951,153.39795232843665,9.243866894986734,3.3163332058812487,0.10198335576502467,0.9997515416191074,0.00011084994528277863,0.6895477381576377,0.0111061552325765,0.1543036235514634,0.005831988055048448,6.286597395008954,0.9141770626937411,0.5903954726366494,0.11172075035715445
30,tuare_230420_233900.WAV,150.80343354779404,9.689393302028378,1.903228093129539,0.09403602761333643,0.9990671453918638,0.0005929992126717706,0.34496679448047374,0.018888741988890602,0.040870128402129884,0.0020079610650930056,1.392368917966375,0.16337077336674885,158.549298545421,9.461285929456151,2.0298948533254735,0.03344769110457548,4.5886475447724,0.4262158089620762,0.9997836538632959,8.993057307780697e-05,0.6450771935783501,0.006677315673527523,0.13497668674770102,0.006441877540263728,155.6390744268682,8.194069942591867,3.3418092114002973,0.061892858413553506,0.9997568696928171,0.00010207109516676637,0.6944703117447256,0.007482365130029093,0.14739456638490975,0.00682222366069636,6.699144627053269,0.9507152397716212,0.7288592798268985,0.03727989030461818
31,tuare_230420_233600.WAV,156.31647189169001,13.243703384003068,1.8137624630388354,0.1563565524630865,0.9993250321050338,0.00047112134145497217,0.3462003129430321,0.0261315571281445,0.03671754191409368,0.002447278835225014,1.4139083040032487,0.2143898082985527,157.86919991747067,8.500031578627837,2.0411031803792015,0.0322389394495455,4.703875531675907,0.35152648753880633,0.9997813419145917,9.89830930167388e-05,0.6466168464076143,0.006581042081963622,0.13697331203920446,0.0061223852825133375,155.37168011892223,7.669264512379619,3.331952735254798,0.07253054972258291,0.9997671639207939,9.557932673143867e-05,0.6911951054468075,0.022784898453458553,0.14635087873258687,0.006238735362938225,6.673581117313457,1.3526916530960102,0.7189877818043047,0.1359681145525066
32,tuare_230420_233300.WAV,159.79950895986383,13.360768108735746,1.8951762544066129,0.12386802156240101,0.9993594604118773,0.0005285481260684236,0.367393382614329,0.028836703774776463,0.03297954987394857,0.0025277896693197285,1.2841411039692299,0.24866229770382553,161.20042731759327,10.139624150267649,2.041921770759506,0.04024635047664342,4.597552158410386,0.6116417484980416,0.999789073026913,0.00010475956767974634,0.6476322627953207,0.008666933858377147,0.13558095374444923,0.006543955490436262,158.86042034893526,9.010098217242895,3.334965056516725,0.06483620802808779,0.9997818372194116,0.00013244849812410098,0.6948349645553836,0.010777741620998272,0.14315851429064413,0.006243072005525805,6.3047129021979265,1.490673202234529,0.7718749462883303,0.061070109909172623
33,tuare_230420_233000.WAV,163.66140322632933,13.024826926214786,1.8307823592677166,0.1477602843333616,0.9992782528542126,0.000640606840817348,0.3618433895731034,0.02762857043964268,0.030010882717303955,0.0022333683011982134,1.350069422471091,0.2187686547619567,157.85079091054064,8.417325176738577,2.041736880037662,0.039217299587535864,4.755868736064064,0.4974225850696744,0.9997704455765742,0.00012073987384762875,0.6470630135450633,0.007234944315876521,0.13466867626160348,0.006347321182351352,155.51897747986243,7.416179515448249,3.3224180490531734,0.05653603784218575,0.9997564571995587,0.00014364972534854797,0.6923744191586398,0.010054587084878564,0.14096922807211457,0.006565786829518538,7.005109679132912,1.364759739481038,0.7812842835466448,0.06322715487159238
34,tuare_230420_232700.WAV,159.0022961493543,18.056270582818097,1.892719351070331,0.13786604305971603,0.9992014241414686,0.0006363018558433745,0.35929307016263634,0.029752729638625106,0.026370890485933544,0.0020560171999156516,1.3009008902199135,0.2661582913686392,158.08179193673504,7.399214269980146,2.043084227338459,0.037481997368480444,4.808932672362057,0.6227971419333964,0.9997706935670009,0.00011450740149415222,0.6468226717552102,0.008317841694547516,0.1359821345561054,0.006057026567817832,155.9305277892914,6.665534040248919,3.306979192534349,0.07089339231526427,0.9997500091689504,0.00013631666828769495,0.6799777170570241,0.032112569669456234,0.13955620200129334,0.005889569214333033,7.133885389535418,1.3326413568164606,0.7657959474851965,0.24294003210809414
35,tuare_230420_232400.WAV,158.2275862890678,12.778548814042072,1.8825865832912811,0.12872859681352677,0.9992242855794365,0.0005905810768245235,0.36741332745652405,0.02439056840719172,0.025690318596001654,0.001995158428385013,1.2236921623071433,0.22891712028193295,159.58799618188866,10.469515768130483,2.0294597979868834,0.03992434400657457,4.937178901487522,0.4916694467910671,0.999805726700063,7.619212770093044e-05,0.6448478389421946,0.006599142821877875,0.13609635354043464,0.005547003432556859,157.19232579660158,9.117557150869743,3.2921193775990845,0.066663489774319,0.9997926089755979,8.57813528249149e-05,0.6851589189105305,0.009427322030524444,0.1394769271771212,0.005994113387809557,6.962064006232457,1.365335431054515,0.8404421105290774,0.045318557750488854
36,tuare_230420_232100.WAV,157.73101154327898,12.629172171608085,1.8704687370643718,0.1083972341353198,0.9993524360525579,0.0005407863431452353,0.3753343320940266,0.026938862971395004,0.025822813172260126,0.002531671747488091,1.2427736680222274,0.22914902604902843,159.30253219653895,8.386908322194847,2.023448033510629,0.026627357038806122,4.850361969337109,0.5123454021516696,0.9998034139327693,9.852884533403734e-05,0.6433139340631626,0.007383212155045341,0.1354372649866712,0.006164025253813158,157.17788385165005,7.881470980014672,3.279134262551971,0.04825473685925784,0.9998003884307363,0.0001003436261220057,0.6839448210694842,0.009355328502873914,0.13829991997778046,0.0065245571484313205,6.990455118845515,1.5141274350447445,0.8409989550681956,0.04774376769572424
37,tuare_230420_231800.WAV,159.04358169408098,18.44099559122507,1.8245666063323223,0.13714842803898716,0.9994250819354609,0.0004488169109557248,0.3620190888040441,0.027309469567144952,0.02543494955907418,0.0024987838239238103,1.264705727532514,0.2667606514172278,159.35697204079815,8.991749413339148,2.0324904818541256,0.03474244805925236,4.879014578066263,0.5366025112437742,0.9997985249311011,7.107992114889391e-05,0.6445820741637116,0.006767126053955271,0.1362261914851627,0.005932229634467918,157.57351212241332,8.06600216727169,3.2909512965232697,0.05977635398515825,0.9997813988820016,9.182677908102518e-05,0.6834132066587865,0.012336605766997194,0.13926727390696694,0.00579527520992536,7.181718765689726,1.3361773665944883,0.8057148148071397,0.1218906579436423
38,tuare_230420_231500.WAV,155.27226825715945,10.457287376897456,1.854136425995828,0.11016010982333231,0.9993638515570001,0.0005118787730096367,0.3658241784286194,0.027265453322325005,0.024710660530499973,0.002117671118774175,1.2188619871404847,0.24481071412627026,157.75169140065893,9.299043084499663,2.036953472275329,0.0412327539344389,4.9296176614042135,0.4540030728143935,0.99976846479376,0.00010446373532211013,0.6439195670216025,0.006647939574023159,0.13609945756955782,0.006151067098547097,155.8776224388514,8.26132172756681,3.301235486858047,0.07659908723425715,0.9997547582240305,0.00012156341431290213,0.6841867521979775,0.008880811219159207,0.13823925491602623,0.006240211638709636,7.060098282475983,1.3960387954154092,0.8467010536822686,0.04848646644551841
39,ema_230421_085800.WAV,157.23086179619568,17.258408707232082,1.7075144682239822,0.10052856352784499,0.9992728357911588,0.0006212366215073957,0.31205202218434674,0.029866375537394112,0.01622018528695388,0.0034788082634139806,1.48183763033545,0.26595591629978965,195.58899820951336,8.639518516724895,2.1480549759132845,0.062026539092626086,2.2755277622616674,0.539459879782924,0.9999119975233142,4.0021826392638546e-05,0.6850979125033653,0.025174489370000993,0.008866843718105711,0.0008495353703911656,189.64291494187256,9.464180110120962,2.6436968232296754,0.343991789807785,0.9997174064922676,0.00023583329039054485,0.5204189001186151,0.10407081300473109,0.022768597728546457,0.00367261802801834,4.15942334170837,0.627449830664873,-0.03653452671554298,0.3876052902288692
